Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2018-01-02,4.929428577423096,4.933138024330385,4.8095004845891705,4.841151287266148,355616000
2018-01-03,5.253851890563965,5.28426698740037,5.03822815348775,5.046882740805515,914704000
2018-01-04,5.281547546386719,5.391832477743887,5.259292754415443,5.3352064693164865,583268000
2018-01-05,5.326305389404297,5.36364369590219,5.219482280613674,5.296385033373125,580124000
2018-01-08,5.489506244659424,5.563688570273852,5.404937940684841,5.449942274779766,881216000
2018-01-09,5.488022804260254,5.534510448151437,5.40642205240025,5.494946475833845,497000000
2018-01-10,5.531047344207764,5.53450917920083,5.341140226297217,5.395540557851076,582664000
2018-01-11,5.540938854217529,5.595092049367035,5.51942548235791,5.563687922009804,406032000
2018-01-12,5.513739585876465,5.563441927698076,5.473186583875672,5.5290707081103685,359916000
2018-01-16,5.442770481109619,5.62575394251092,5.358202656724877,5.540197089718123,702348000
2018-01-17,5.556764602661133,5.566655358783492,5.3633956276540165,5.457359933195069,538408000
2018-01-18,5.549839973449707,5.604240301827221,5.506319427763926,5.537475940882351,408632000
2018-01-19,5.69004487991333,5.714277723985604,5.613142623694635,5.6400954134999735,609380000
2018-01-22,5.778569221496582,5.78030013891284,5.6403424957187385,5.697957520419741,550944000
2018-01-23,5.907648086547852,5.93039715599044,5.813436169281299,5.831981514049555,475228000
2018-01-24,5.83074426651001,5.946716203283134,5.775107299230029,5.910861216409412,579972000
2018-01-25,5.844344139099121,5.928417669026219,5.829507772535395,5.885144265059266,409884000
2018-01-26,6.01694393157959,6.0171910708012355,5.875255337020048,5.888113651141675,516356000
2018-01-29,6.103984355926514,6.135141347415022,5.949685063599376,6.002354485958956,455116000
2018-01-30,6.001858711242676,6.093350669826824,5.895283245374639,5.962047609343641,570832000
2018-01-31,6.0780205726623535,6.16382504325658,6.044638385070621,6.0772786833861305,478576000
2018-02-01,5.946964740753174,6.10522109285371,5.886629757073449,5.898004292362631,519224000
2018-02-02,5.7743659019470215,5.884403678446411,5.716256594851452,5.860417972101379,718464000
2018-02-05,5.284266948699951,5.767194804052967,5.069137491537647,5.613142679285345,1165204000
2018-02-06,5.578030586242676,5.580997671705138,5.044410806966556,5.054302035120864,1114800000
2018-02-07,5.657651424407959,5.8102202328607175,5.605723904173239,5.676939125951999,802932000
2018-02-08,5.378726482391357,5.816402913200287,5.378478871561731,5.783268339439121,1144000000
